"","session","species","var","SVC_tl","SVC_abundance","size_bin"
"1974",177,"sharpnose puffer","3",4,1,1
"1975",177,"orangespotted filefish","3",6,1,2
"1976",177,"gray angelfish","3",34,1,6
"1977",177,"blackfin snapper","3",10,1,2
"1978",177,"french angelfish","3",47,1,6
"1979",177,"blue tang","3",10,1,2
"1980",177,"rainbow parrotfish","3",65,2,6
"1981",177,"french grunt","3",9,27.5,2
"1982",177,"white grunt","3",12,4.5,3
"1983",177,"striped parrotfish","3",6,3,2
"1984",177,"clown wrasse","3",7,2.5,2
"1985",177,"bluehead wrasse","3",5,5.5,1
"1986",177,"yellowhead wrasse","3",7,4,2
"1987",177,"bicolor damselfish","3",5,75.5,1
"1988",177,"tomtate","3",5,80,1
"1989",177,"french grunt","4",10.5,12.75,3
"1990",177,"white grunt","4",13.5,1.25,3
"1991",177,"striped parrotfish","4",7,0.5,2
"1992",177,"clown wrasse","4",9,0.25,2
"1993",177,"bluehead wrasse","4",8,1.75,2
"1994",177,"yellowhead wrasse","4",8.5,1,2
"1995",177,"bicolor damselfish","4",6,36.24,2
"1996",177,"tomtate","4",6,38.4,2
"1997",177,"slippery dick","5",13,1,3
"1998",177,"greenblotch parrotfish","5",8,1,2
"1999",177,"doctorfish","5",23,1,5
"2000",177,"blue runner","5",30,1,5
"2001",177,"blue tang","5",10,1,2
"2002",177,"rainbow parrotfish","5",75,1,6
"2003",177,"french grunt","5",12,1,3
"2004",177,"white grunt","5",15,1,3
"2005",177,"striped parrotfish","5",8,1,2
"2006",177,"clown wrasse","5",11,1,3
"2007",177,"bluehead wrasse","5",11,1,3
"2008",177,"yellowhead wrasse","5",10,1,2
"2009",177,"bicolor damselfish","5",7,1.51,2
"2010",177,"tomtate","5",7,1.6,2
"2011",178,"permit","1",100,1,6
"2012",178,"porkfish","1",25,1,5
"2013",178,"yellowhead wrasse","1",7,1,2
"2014",178,"squirrelfish","1",18,1,4
"2015",178,"stoplight parrotfish","1",25,1,5
"2016",178,"blue tang","1",10,1,2
"2017",178,"creole wrasse","1",20,1,4
"2018",178,"bicolor damselfish","1",2,1,1
"2019",178,"french grunt","1",10,1,2
"2020",178,"ocean surgeonfish","1",10,1,2
"2021",178,"redband parrotfish","1",12,1,3
"2022",178,"blackear wrasse","1",7,1,2
"2023",178,"blue chromis","1",5,1,1
"2024",178,"white grunt","1",20,1,4
"2025",178,"striped parrotfish","1",8,1,2
"2026",178,"bicolor damselfish","2",3,11,1
"2027",178,"french grunt","2",12.5,5.75,3
"2028",178,"ocean surgeonfish","2",15,0.25,3
"2029",178,"redband parrotfish","2",16,0.5,4
"2030",178,"blackear wrasse","2",5,7,1
"2031",178,"blue chromis","2",6,0.75,2
"2032",178,"white grunt","2",25,2,5
"2033",178,"striped parrotfish","2",8,0.5,2
"2034",178,"rock beauty","3",22,1,5
"2035",178,"bluestriped grunt","3",20,1,4
"2036",178,"princess parrotfish","3",25,1,5
"2037",178,"spotted trunkfish","3",10,1,2
"2038",178,"gray angelfish","3",25,1,5
"2039",178,"trumpetfish","3",35,1,6
"2040",178,"harlequin bass","3",9,1,2
"2041",178,"stoplight parrotfish","3",28,1,5
"2042",178,"blue tang","3",15,2,3
"2043",178,"creole wrasse","3",22,2,5
"2044",178,"bicolor damselfish","3",4,24,1
"2045",178,"french grunt","3",15,13.5,3
"2046",178,"ocean surgeonfish","3",20,2.5,4
"2047",178,"redband parrotfish","3",20,3,4
"2048",178,"blackear wrasse","3",3,16,1
"2049",178,"blue chromis","3",7,3.5,2
"2050",178,"white grunt","3",30,6,5
"2051",178,"striped parrotfish","3",8,3,2
"2052",178,"bicolor damselfish","4",6,11,2
"2053",178,"french grunt","4",17.5,5.75,4
"2054",178,"ocean surgeonfish","4",22.5,0.25,5
"2055",178,"redband parrotfish","4",25,0.5,5
"2056",178,"blackear wrasse","4",7.5,7,2
"2057",178,"blue chromis","4",8.5,0.75,2
"2058",178,"white grunt","4",32.5,2,6
"2059",178,"striped parrotfish","4",8,0.5,2
"2060",178,"permit","5",100,1,6
"2061",178,"porkfish","5",30,1,5
"2062",178,"yellowhead wrasse","5",13,1,3
"2063",178,"squirrelfish","5",30,1,5
"2064",178,"stoplight parrotfish","5",32,1,6
"2065",178,"blue tang","5",20,1,4
"2066",178,"creole wrasse","5",25,1,5
"2067",178,"bicolor damselfish","5",8,1,2
"2068",178,"french grunt","5",20,1,4
"2069",178,"ocean surgeonfish","5",25,1,5
"2070",178,"redband parrotfish","5",30,1,5
"2071",178,"blackear wrasse","5",12,1,3
"2072",178,"blue chromis","5",10,1,2
"2073",178,"white grunt","5",35,1,6
"2074",178,"striped parrotfish","5",8,1,2
"2075",179,"graysby","1",15,1,3
"2076",179,"bridled goby","1",2,1,1
"2077",179,"sharpnose puffer","1",5,1,1
"2078",179,"spanish hogfish","1",6,1,2
"2079",179,"spotfin butterflyfish","1",13,1,3
"2080",179,"stoplight parrotfish","1",15,1,3
"2081",179,"blue chromis","1",8,1,2
"2082",179,"princess parrotfish","1",20,1,4
"2083",179,"white grunt","1",15,1,3
"2084",179,"foureye butterflyfish","1",8,1,2
"2085",179,"bluehead wrasse","1",2,1,1
"2086",179,"bicolor damselfish","1",2,1,1
"2087",179,"redband parrotfish","1",7,1,2
"2088",179,"striped parrotfish","1",5,1,1
"2089",179,"ocean surgeonfish","1",15,1,3
"2090",179,"yellowhead wrasse","1",7,1,2
"2091",179,"blue tang","1",9,1,2
"2092",179,"bluehead wrasse","2",4,9,1
"2093",179,"bicolor damselfish","2",3,7.75,1
"2094",179,"redband parrotfish","2",10.5,1.5,3
"2095",179,"striped parrotfish","2",7,2.25,2
"2096",179,"ocean surgeonfish","2",17.5,0.75,4
"2097",179,"yellowhead wrasse","2",9.5,1,2
"2098",179,"blue tang","2",11,0.25,3
"2099",179,"harlequin bass","3",11,1,3
"2100",179,"butter hamlet","3",12,1,3
"2101",179,"reef butterflyfish","3",10,1,2
"2102",179,"smooth trunkfish","3",15,1,3
"2103",179,"stoplight parrotfish","3",24,1,5
"2104",179,"blue chromis","3",10,1,2
"2105",179,"princess parrotfish","3",23,2,5
"2106",179,"white grunt","3",19,2,4
"2107",179,"foureye butterflyfish","3",10,2,2
"2108",179,"bluehead wrasse","3",6,20,2
"2109",179,"bicolor damselfish","3",4,17.5,1
"2110",179,"redband parrotfish","3",14,5,3
"2111",179,"striped parrotfish","3",9,6.5,2
"2112",179,"ocean surgeonfish","3",20,3.5,4
"2113",179,"yellowhead wrasse","3",12,4,3
"2114",179,"blue tang","3",13,2.5,3
"2115",179,"bluehead wrasse","4",10.5,9,3
"2116",179,"bicolor damselfish","4",5.5,7.75,2
"2117",179,"redband parrotfish","4",17,1.5,4
"2118",179,"striped parrotfish","4",10.5,2.25,3
"2119",179,"ocean surgeonfish","4",22,0.75,5
"2120",179,"yellowhead wrasse","4",14,1,3
"2121",179,"blue tang","4",15,0.25,3
"2122",179,"graysby","5",17,1,4
"2123",179,"bridled goby","5",5,1,1
"2124",179,"sharpnose puffer","5",5,1,1
"2125",179,"spanish hogfish","5",20,1,4
"2126",179,"spotfin butterflyfish","5",13,1,3
"2127",179,"stoplight parrotfish","5",33,1,6
"2128",179,"blue chromis","5",11,1,3
"2129",179,"princess parrotfish","5",26,1,5
"2130",179,"white grunt","5",22,1,5
"2131",179,"foureye butterflyfish","5",11,1,3
"2132",179,"bluehead wrasse","5",15,1,3
"2133",179,"bicolor damselfish","5",7,1,2
"2134",179,"redband parrotfish","5",20,1,4
"2135",179,"striped parrotfish","5",12,1,3
"2136",179,"ocean surgeonfish","5",24,1,5
"2137",179,"yellowhead wrasse","5",16,1,4
"2138",179,"blue tang","5",17,1,4
"2139",180,"greenblotch parrotfish","1",5,1,1
"2140",180,"blue tang","1",13,1,3
"2141",180,"stoplight parrotfish","1",28,1,5
"2142",180,"spotted goatfish","1",17,1,4
"2143",180,"blue chromis","1",7,1,2
"2144",180,"foureye butterflyfish","1",8,1,2
"2145",180,"striped parrotfish","1",3,1,1
"2146",180,"bluehead wrasse","1",2,1,1
"2147",180,"bicolor damselfish","1",2,1,1
"2148",180,"redband parrotfish","1",4,1,1
"2149",180,"princess parrotfish","1",9,1,2
"2150",180,"ocean surgeonfish","1",12,1,3
"2151",180,"smooth trunkfish","1",10,1,2
"2152",180,"yellowhead wrasse","1",7,1,2
"2153",180,"white grunt","1",18,1,4
"2154",180,"striped parrotfish","2",6.5,3.25,2
"2155",180,"bluehead wrasse","2",4,6,1
"2156",180,"bicolor damselfish","2",2.5,15.25,1
"2157",180,"redband parrotfish","2",8,1.25,2
"2158",180,"princess parrotfish","2",9.5,1.5,2
"2159",180,"ocean surgeonfish","2",14,0.25,3
"2160",180,"smooth trunkfish","2",12.5,0.75,3
"2161",180,"yellowhead wrasse","2",8.5,2,2
"2162",180,"white grunt","2",16.5,0.25,4
"2163",180,"hogfish","3",25,1,5
"2164",180,"queen parrotfish","3",25,1,5
"2165",180,"harlequin bass","3",9,1,2
"2166",180,"graysby","3",18,1,4
"2167",180,"butter hamlet","3",8,1,2
"2168",180,"trumpetfish","3",40,1,6
"2169",180,"rock beauty","3",11,1,3
"2170",180,"blue tang","3",15,1,3
"2171",180,"stoplight parrotfish","3",32,1,6
"2172",180,"spotted goatfish","3",20,2,4
"2173",180,"blue chromis","3",8,2,2
"2174",180,"foureye butterflyfish","3",9,2,2
"2175",180,"striped parrotfish","3",10,8.5,2
"2176",180,"bluehead wrasse","3",6,14,2
"2177",180,"bicolor damselfish","3",3,32.5,1
"2178",180,"redband parrotfish","3",12,4.5,3
"2179",180,"princess parrotfish","3",10,5,2
"2180",180,"ocean surgeonfish","3",16,2.5,4
"2181",180,"smooth trunkfish","3",15,3.5,3
"2182",180,"yellowhead wrasse","3",10,6,2
"2183",180,"white grunt","3",15,2.5,3
"2184",180,"striped parrotfish","4",15,3.25,3
"2185",180,"bluehead wrasse","4",9,6,2
"2186",180,"bicolor damselfish","4",4,15.25,1
"2187",180,"redband parrotfish","4",18,1.25,4
"2188",180,"princess parrotfish","4",17.5,1.5,4
"2189",180,"ocean surgeonfish","4",18.5,0.25,4
"2190",180,"smooth trunkfish","4",17.5,0.75,4
"2191",180,"yellowhead wrasse","4",13.5,2,3
"2192",180,"white grunt","4",18.5,0.25,4
"2193",180,"greenblotch parrotfish","5",8,1,2
"2194",180,"blue tang","5",16,1,4
"2195",180,"stoplight parrotfish","5",35,1,6
"2196",180,"spotted goatfish","5",23,1,5
"2197",180,"blue chromis","5",9,1,2
"2198",180,"foureye butterflyfish","5",10,1,2
"2199",180,"striped parrotfish","5",20,1,4
"2200",180,"bluehead wrasse","5",12,1,3
"2201",180,"bicolor damselfish","5",5,1,1
"2202",180,"redband parrotfish","5",24,1,5
"2203",180,"princess parrotfish","5",25,1,5
"2204",180,"ocean surgeonfish","5",21,1,5
"2205",180,"smooth trunkfish","5",20,1,4
"2206",180,"yellowhead wrasse","5",17,1,4
"2207",180,"white grunt","5",22,1,5
"2208",182,"red grouper","1",35,1,6
"2209",182,"stoplight parrotfish","1",25,1,5
"2210",182,"porkfish","1",25,1,5
"2211",182,"rainbow parrotfish","1",32,1,6
"2212",182,"threespot damselfish","1",4,1,1
"2213",182,"sharpnose puffer","1",7,1,2
"2214",182,"blue tang","1",14,1,3
"2215",182,"neon goby","1",3,1,1
"2216",182,"sergeant major","1",3,1,1
"2217",182,"cocoa damselfish","1",5,1,1
"2218",182,"bluestriped grunt","1",15,1,3
"2219",182,"white grunt","1",13,1,3
"2220",182,"bluehead wrasse","1",5,1,1
"2221",182,"hogfish","1",22,1,5
"2222",182,"mahogany snapper","1",15,1,3
"2223",182,"bicolor damselfish","1",3,1,1
"2224",182,"striped parrotfish","1",4,1,1
"2225",182,"tomtate","1",3,1.07,1
"2226",182,"bluestriped grunt","2",19,7.5,4
"2227",182,"white grunt","2",15,3,3
"2228",182,"bluehead wrasse","2",6.5,0.75,2
"2229",182,"hogfish","2",13.5,0.25,3
"2230",182,"mahogany snapper","2",17.5,9,4
"2231",182,"bicolor damselfish","2",2.5,1.5,1
"2232",182,"striped parrotfish","2",4.5,1.25,1
"2233",182,"tomtate","2",4,25.68,1
"2234",182,"gray snapper","3",25,1,5
"2235",182,"gray angelfish","3",30,1,5
"2236",182,"gray triggerfish","3",25,1,5
"2237",182,"puddingwife","3",6,1,2
"2238",182,"queen angelfish","3",10,1,2
"2239",182,"neon goby","3",3,1,1
"2240",182,"sergeant major","3",4,1,1
"2241",182,"cocoa damselfish","3",7,2,2
"2242",182,"bluestriped grunt","3",23,17,5
"2243",182,"white grunt","3",17,8,4
"2244",182,"bluehead wrasse","3",8,3.5,2
"2245",182,"hogfish","3",5,2.5,1
"2246",182,"mahogany snapper","3",20,20,4
"2247",182,"bicolor damselfish","3",2,5,1
"2248",182,"striped parrotfish","3",5,4.5,1
"2249",182,"tomtate","3",5,53.5,1
"2250",182,"bluestriped grunt","4",26.5,7.5,5
"2251",182,"white grunt","4",18.5,3,4
"2252",182,"bluehead wrasse","4",9.5,0.75,2
"2253",182,"hogfish","4",16,0.25,4
"2254",182,"mahogany snapper","4",25,9,5
"2255",182,"bicolor damselfish","4",3.5,1.5,1
"2256",182,"striped parrotfish","4",5.5,1.25,2
"2257",182,"tomtate","4",6,25.68,2
"2258",182,"red grouper","5",45,1,6
"2259",182,"stoplight parrotfish","5",25,1,5
"2260",182,"porkfish","5",25,1,5
"2261",182,"rainbow parrotfish","5",40,1,6
"2262",182,"threespot damselfish","5",8,1,2
"2263",182,"sharpnose puffer","5",10,1,2
"2264",182,"blue tang","5",17,1,4
"2265",182,"neon goby","5",4,1,1
"2266",182,"sergeant major","5",5,1,1
"2267",182,"cocoa damselfish","5",9,1,2
"2268",182,"bluestriped grunt","5",30,1,5
"2269",182,"white grunt","5",20,1,4
"2270",182,"bluehead wrasse","5",11,1,3
"2271",182,"hogfish","5",27,1,5
"2272",182,"mahogany snapper","5",30,1,5
"2273",182,"bicolor damselfish","5",5,1,1
"2274",182,"striped parrotfish","5",6,1,2
"2275",182,"tomtate","5",7,1.07,2
"2276",185,"porkfish","1",20,1,4
"2277",185,"stoplight parrotfish","1",4,1,1
"2278",185,"yellowtail snapper","1",8,1,2
"2279",185,"white grunt","1",7,1,2
"2280",185,"striped parrotfish","1",3,1,1
"2281",185,"bluestriped grunt","1",10,1,2
"2282",185,"french grunt","1",7,1,2
"2283",185,"white grunt","2",8.5,8.75,2
"2284",185,"striped parrotfish","2",5.5,2.5,2
"2285",185,"bluestriped grunt","2",12.5,1,3
"2286",185,"french grunt","2",8.5,0.5,2
"2287",185,"redband parrotfish","3",7,1,2
"2288",185,"cocoa damselfish","3",5,1,1
"2289",185,"gray angelfish","3",35,1,6
"2290",185,"graysby","3",12,1,3
"2291",185,"threespot damselfish","3",8,1,2
"2292",185,"bluehead wrasse","3",6,1,2
"2293",185,"midnight parrotfish","3",30,1,5
"2294",185,"butter hamlet","3",9,1,2
"2295",185,"blue angelfish","3",13,1,3
"2296",185,"gray snapper","3",22,1,5
"2297",185,"white grunt","3",10,19.5,2
"2298",185,"striped parrotfish","3",8,7,2
"2299",185,"bluestriped grunt","3",15,4,3
"2300",185,"french grunt","3",10,3,2
"2301",185,"white grunt","4",17.5,8.75,4
"2302",185,"striped parrotfish","4",10.5,2.5,3
"2303",185,"bluestriped grunt","4",20,1,4
"2304",185,"french grunt","4",12.5,0.5,3
"2305",185,"porkfish","5",25,1,5
"2306",185,"stoplight parrotfish","5",7,1,2
"2307",185,"yellowtail snapper","5",10,1,2
"2308",185,"white grunt","5",25,1,5
"2309",185,"striped parrotfish","5",13,1,3
"2310",185,"bluestriped grunt","5",25,1,5
"2311",185,"french grunt","5",15,1,3
"2312",186,"needlefish sp.","1",10,1,2
"2313",186,"redband parrotfish","1",4,1,1
"2314",186,"stoplight parrotfish","1",4,1,1
"2315",186,"striped parrotfish","1",3,1,1
"2316",186,"bar jack","1",15,1,3
"2317",186,"redband parrotfish","2",4.5,0.25,1
"2318",186,"stoplight parrotfish","2",5.5,0.25,2
"2319",186,"striped parrotfish","2",4,1.5,1
"2320",186,"bar jack","2",15,0.25,3
"2321",186,"sharpnose puffer","3",6,1,2
"2322",186,"bluehead wrasse","3",3,1,1
"2323",186,"white grunt","3",20,1,4
"2324",186,"cocoa damselfish","3",5,1,1
"2325",186,"schoolmaster snapper","3",20,1,4
"2326",186,"chub sp.","3",30,1,5
"2327",186,"graysby","3",20,1,4
"2328",186,"bicolor damselfish","3",6,1,2
"2329",186,"gray angelfish","3",25,1,5
"2330",186,"blue tang","3",15,1,3
"2331",186,"ocean surgeonfish","3",12,1,3
"2332",186,"puddingwife","3",8,1,2
"2333",186,"redband parrotfish","3",5,2.5,1
"2334",186,"stoplight parrotfish","3",7,2.5,2
"2335",186,"striped parrotfish","3",5,5,1
"2336",186,"bar jack","3",15,2.5,3
"2337",186,"redband parrotfish","4",6.5,0.25,2
"2338",186,"stoplight parrotfish","4",11,0.25,3
"2339",186,"striped parrotfish","4",8,1.5,2
"2340",186,"bar jack","4",17.5,0.25,4
"2341",186,"needlefish sp.","5",12,1,3
"2342",186,"redband parrotfish","5",8,1,2
"2343",186,"stoplight parrotfish","5",15,1,3
"2344",186,"striped parrotfish","5",11,1,3
"2345",186,"bar jack","5",20,1,4
"2346",187,"graysby","1",10,1,2
"2347",187,"gray angelfish","1",35,1,6
"2348",187,"beaugregory","1",6,1,2
"2349",187,"spotfin butterflyfish","1",12,1,3
"2350",187,"yellowhead wrasse","1",4,1,1
"2351",187,"ocean surgeonfish","1",7,1,2
"2352",187,"foureye butterflyfish","1",5,1,1
"2353",187,"redband parrotfish","1",4,1,1
"2354",187,"sharpnose puffer","1",3,1,1
"2355",187,"creole wrasse","1",5,1,1
"2356",187,"blue parrotfish","1",40,1,6
"2357",187,"doctorfish","1",10,1,2
"2358",187,"atlantic spadefish","1",35,1,6
"2359",187,"brown chromis","1",6,1,2
"2360",187,"blue chromis","1",4,1,1
"2361",187,"bicolor damselfish","1",3,1,1
"2362",187,"bluehead wrasse","1",3,1,1
"2363",187,"princess parrotfish","1",6,1,2
"2364",187,"striped parrotfish","1",5,1,1
"2365",187,"bluelip parrotfish","1",3,1,1
"2366",187,"bicolor damselfish","2",4,9.75,1
"2367",187,"bluehead wrasse","2",4.5,17.5,1
"2368",187,"princess parrotfish","2",7,0.25,2
"2369",187,"striped parrotfish","2",8.5,0.5,2
"2370",187,"bluelip parrotfish","2",3.5,0.5,1
"2371",187,"blue tang","3",13,1,3
"2372",187,"white grunt","3",26,1,5
"2373",187,"cero","3",45,1,6
"2374",187,"coney","3",25,1,5
"2375",187,"spotted goatfish","3",18,1,4
"2376",187,"trumpetfish","3",22,1,5
"2377",187,"reef butterflyfish","3",11,1,3
"2378",187,"squirrelfish","3",25,1,5
"2379",187,"blue angelfish","3",45,1,6
"2380",187,"porkfish","3",25,1,5
"2381",187,"rock beauty","3",10,1,2
"2382",187,"goldspot goby","3",5,1,1
"2383",187,"harlequin bass","3",6,1,2
"2384",187,"scrawled cowfish","3",25,1,5
"2385",187,"stoplight parrotfish","3",39,1,6
"2386",187,"queen angelfish","3",45,1,6
"2387",187,"yellowhead wrasse","3",6,1,2
"2388",187,"ocean surgeonfish","3",10,1,2
"2389",187,"foureye butterflyfish","3",7,1,2
"2390",187,"redband parrotfish","3",10,2,2
"2391",187,"sharpnose puffer","3",4,2,1
"2392",187,"creole wrasse","3",7,2,2
"2393",187,"blue parrotfish","3",45,2,6
"2394",187,"doctorfish","3",10,2,2
"2395",187,"atlantic spadefish","3",40,2,6
"2396",187,"brown chromis","3",7,2,2
"2397",187,"blue chromis","3",7,2,2
"2398",187,"bicolor damselfish","3",5,21.5,1
"2399",187,"bluehead wrasse","3",6,37,2
"2400",187,"princess parrotfish","3",8,2.5,2
"2401",187,"striped parrotfish","3",12,3,3
"2402",187,"bluelip parrotfish","3",4,3,1
"2403",187,"bicolor damselfish","4",6,9.75,2
"2404",187,"bluehead wrasse","4",9,17.5,2
"2405",187,"princess parrotfish","4",16.5,0.25,4
"2406",187,"striped parrotfish","4",14,0.5,3
"2407",187,"bluelip parrotfish","4",4.5,0.5,1
"2408",187,"graysby","5",20,1,4
"2409",187,"gray angelfish","5",40,1,6
"2410",187,"beaugregory","5",7,1,2
"2411",187,"spotfin butterflyfish","5",14,1,3
"2412",187,"yellowhead wrasse","5",7,1,2
"2413",187,"ocean surgeonfish","5",15,1,3
"2414",187,"foureye butterflyfish","5",7,1,2
"2415",187,"redband parrotfish","5",20,1,4
"2416",187,"sharpnose puffer","5",6,1,2
"2417",187,"creole wrasse","5",7,1,2
"2418",187,"blue parrotfish","5",65,1,6
"2419",187,"doctorfish","5",15,1,3
"2420",187,"atlantic spadefish","5",45,1,6
"2421",187,"brown chromis","5",8,1,2
"2422",187,"blue chromis","5",8,1,2
"2423",187,"bicolor damselfish","5",7,1,2
"2424",187,"bluehead wrasse","5",12,1,3
"2425",187,"princess parrotfish","5",25,1,5
"2426",187,"striped parrotfish","5",16,1,4
"2427",187,"bluelip parrotfish","5",5,1,1
"2428",188,"yellowhead wrasse","1",5,1,1
"2429",188,"striped parrotfish","1",5,1,1
"2430",188,"sharpnose puffer","1",4,1,1
"2431",188,"doctorfish","1",10,1,2
"2432",188,"foureye butterflyfish","1",5,1,1
"2433",188,"ocean surgeonfish","1",12,1,3
"2434",188,"bicolor damselfish","1",4,1,1
"2435",188,"redband parrotfish","1",5,1,1
"2436",188,"bluehead wrasse","1",3,1,1
"2437",188,"blue chromis","1",4,1,1
"2438",188,"brown chromis","1",7,1,2
"2439",188,"bicolor damselfish","2",5,5.5,1
"2440",188,"redband parrotfish","2",8,1,2
"2441",188,"bluehead wrasse","2",4.5,1.5,1
"2442",188,"blue chromis","2",5,5.25,1
"2443",188,"brown chromis","2",7,0.25,2
"2444",188,"squirrelfish","3",30,1,5
"2445",188,"reef butterflyfish","3",7,1,2
"2446",188,"stoplight parrotfish","3",25,1,5
"2447",188,"rock beauty","3",15,1,3
"2448",188,"cocoa damselfish","3",7,1,2
"2449",188,"butter hamlet","3",8,1,2
"2450",188,"queen angelfish","3",30,1,5
"2451",188,"black hamlet","3",8,1,2
"2452",188,"harlequin bass","3",7,1,2
"2453",188,"mutton snapper","3",55,1,6
"2454",188,"bandtail puffer","3",8,1,2
"2455",188,"gray triggerfish","3",25,1,5
"2456",188,"hogfish","3",20,1,4
"2457",188,"greenblotch parrotfish","3",8,1,2
"2458",188,"creole wrasse","3",5,1,1
"2459",188,"scrawled filefish","3",45,1,6
"2460",188,"graysby","3",10,1,2
"2461",188,"trumpetfish","3",38,1,6
"2462",188,"ocean surgeonfish","3",15,2,3
"2463",188,"bicolor damselfish","3",6,13,2
"2464",188,"redband parrotfish","3",11,4,3
"2465",188,"bluehead wrasse","3",6,5,2
"2466",188,"blue chromis","3",6,12.5,2
"2467",188,"brown chromis","3",7,2.5,2
"2468",188,"bicolor damselfish","4",7,5.5,2
"2469",188,"redband parrotfish","4",14,1,3
"2470",188,"bluehead wrasse","4",8,1.5,2
"2471",188,"blue chromis","4",7,5.25,2
"2472",188,"brown chromis","4",8,0.25,2
"2473",188,"yellowhead wrasse","5",7,1,2
"2474",188,"striped parrotfish","5",12,1,3
"2475",188,"sharpnose puffer","5",6,1,2
"2476",188,"doctorfish","5",15,1,3
"2477",188,"foureye butterflyfish","5",7,1,2
"2478",188,"ocean surgeonfish","5",17,1,4
"2479",188,"bicolor damselfish","5",8,1,2
"2480",188,"redband parrotfish","5",17,1,4
"2481",188,"bluehead wrasse","5",10,1,2
"2482",188,"blue chromis","5",8,1,2
"2483",188,"brown chromis","5",9,1,2
"2484",189,"blue tang","1",10,1,2
"2485",189,"foureye butterflyfish","1",7,1,2
"2486",189,"black hamlet","1",8,1,2
"2487",189,"yellowhead wrasse","1",2,1,1
"2488",189,"reef butterflyfish","1",8,1,2
"2489",189,"harlequin bass","1",8,1,2
"2490",189,"graysby","1",8,1,2
"2491",189,"bicolor damselfish","1",3,1,1
"2492",189,"ocean surgeonfish","1",10,1,2
