"","session","species","size_bin","prey_abundance"
"2295",191,"slippery dick",2,5
"2296",191,"slippery dick",3,4
"2297",191,"spotted goatfish",2,2
"2298",191,"spotted moray",6,1
"2299",191,"stoplight parrotfish",1,4
"2300",191,"stoplight parrotfish",2,15
"2301",191,"stoplight parrotfish",3,1
"2302",191,"striped parrotfish",1,31
"2303",191,"striped parrotfish",2,48
"2304",191,"striped parrotfish",3,1
"2305",191,"tomtate",2,1
"2306",191,"white grunt",1,4
"2307",191,"white grunt",2,17
"2308",191,"white grunt",3,1
"2309",191,"yellowtail snapper",3,1
"2310",192,"barred hamlet",2,1
"2311",192,"beaugregory",1,1
"2312",192,"beaugregory",2,2
"2313",192,"bicolor damselfish",1,3
"2314",192,"black grouper",6,1
"2315",192,"blue tang",3,2
"2316",192,"blue tang",4,1
"2317",192,"bluehead wrasse",1,1
"2318",192,"bluehead wrasse",2,1
"2319",192,"bluehead wrasse",3,3
"2320",192,"bluestriped grunt",3,2
"2321",192,"bluestriped grunt",4,25
"2322",192,"bluestriped grunt",5,11
"2323",192,"bridled goby",1,4
"2324",192,"butter hamlet",2,1
"2325",192,"butter hamlet",3,1
"2326",192,"clown wrasse",1,1
"2327",192,"clown wrasse",2,1
"2328",192,"colon goby",1,10
"2329",192,"foureye butterflyfish",2,1
"2330",192,"gray angelfish",3,1
"2331",192,"gray angelfish",4,1
"2332",192,"gray angelfish",5,2
"2333",192,"gray snapper",4,2
"2334",192,"gray snapper",5,7
"2335",192,"harlequin bass",2,1
"2336",192,"masked goby",1,6
"2337",192,"nassau grouper",6,1
"2338",192,"neon goby",1,5
"2339",192,"ocean surgeonfish",3,1
"2340",192,"orangespotted filefish",3,1
"2341",192,"porkfish",4,1
"2342",192,"puddingwife",1,1
"2343",192,"red grouper",6,1
"2344",192,"redband parrotfish",1,9
"2345",192,"redband parrotfish",2,25
"2346",192,"redband parrotfish",3,3
"2347",192,"redband parrotfish",4,3
"2348",192,"redband parrotfish",5,1
"2349",192,"roughhead blenny",1,9
"2350",192,"schoolmaster snapper",4,1
"2351",192,"sergeant major",2,4
"2352",192,"sergeant major",3,1
"2353",192,"sharpnose puffer",1,1
"2354",192,"spotted moray",6,1
"2355",192,"stoplight parrotfish",1,2
"2356",192,"stoplight parrotfish",2,14
"2357",192,"stoplight parrotfish",3,3
"2358",192,"striped parrotfish",1,12
"2359",192,"striped parrotfish",2,21
"2360",192,"striped parrotfish",3,1
"2361",192,"tomtate",4,2
"2362",192,"trumpetfish",6,1
"2363",192,"white grunt",2,3
"2364",192,"white grunt",3,15
"2365",192,"white grunt",4,48
"2366",192,"white grunt",5,21
"2367",192,"yellowtail snapper",3,1
"2368",192,"yellowtail snapper",4,9
"2369",193,"banded butterflyfish",3,1
"2370",193,"beaugregory",2,1
"2371",193,"bicolor damselfish",1,58
"2372",193,"bicolor damselfish",2,82
"2373",193,"black margate",5,1
"2374",193,"blue chromis",2,7
"2375",193,"blue tang",4,2
"2376",193,"bluehead wrasse",1,23
"2377",193,"bluehead wrasse",2,36
"2378",193,"bluehead wrasse",3,1
"2379",193,"bridled goby",1,9
"2380",193,"bridled goby",2,1
"2381",193,"butter hamlet",2,4
"2382",193,"colon goby",1,1
"2383",193,"doctorfish",5,2
"2384",193,"foureye butterflyfish",2,2
"2385",193,"french grunt",4,1
"2386",193,"goldspot goby",1,11
"2387",193,"graysby",2,1
"2388",193,"graysby",3,2
"2389",193,"graysby",4,3
"2390",193,"graysby",5,1
"2391",193,"greenblotch parrotfish",1,9
"2392",193,"greenblotch parrotfish",2,8
"2393",193,"harlequin bass",2,4
"2394",193,"longspine squirrelfish",5,1
"2395",193,"masked goby",1,15
"2396",193,"ocean surgeonfish",3,2
"2397",193,"ocean surgeonfish",4,4
"2398",193,"pallid goby",1,2
"2399",193,"princess parrotfish",1,1
"2400",193,"princess parrotfish",2,6
"2401",193,"princess parrotfish",5,3
"2402",193,"queen angelfish",6,1
"2403",193,"redband parrotfish",1,17
"2404",193,"redband parrotfish",2,25
"2405",193,"redband parrotfish",3,6
"2406",193,"redband parrotfish",5,3
"2407",193,"reef butterflyfish",2,2
"2408",193,"roughhead blenny",1,6
"2409",193,"sharpnose puffer",1,10
"2410",193,"spanish hogfish",1,1
"2411",193,"spotfin butterflyfish",2,1
"2412",193,"spotfin butterflyfish",3,3
"2413",193,"spotfin butterflyfish",4,1
"2414",193,"spotted drum",4,1
"2415",193,"squirrelfish",5,4
"2416",193,"stoplight parrotfish",5,1
"2417",193,"striped parrotfish",1,1
"2418",193,"striped parrotfish",2,2
"2419",193,"white grunt",4,2
"2420",193,"whitespotted filefish",5,1
"2421",193,"whitespotted filefish",6,1
"2422",193,"yellowhead wrasse",1,11
"2423",193,"yellowhead wrasse",2,26
"2424",193,"yellowhead wrasse",3,6
"2425",193,"yellowhead wrasse",4,1
"2426",194,"banded butterflyfish",3,2
"2427",194,"bar jack",6,3
"2428",194,"bicolor damselfish",1,61
"2429",194,"bicolor damselfish",2,20
"2430",194,"bicolor damselfish",NA,1
"2431",194,"blue tang",4,1
"2432",194,"bluehead wrasse",1,6
"2433",194,"bluehead wrasse",2,13
"2434",194,"bridled goby",1,1
"2435",194,"doctorfish",4,3
"2436",194,"doctorfish",5,2
"2437",194,"gray angelfish",5,1
"2438",194,"greenblotch parrotfish",1,10
"2439",194,"greenblotch parrotfish",2,8
"2440",194,"longspine squirrelfish",5,1
"2441",194,"masked goby",1,300
"2442",194,"porkfish",5,1
"2443",194,"redband parrotfish",1,26
"2444",194,"redband parrotfish",2,22
"2445",194,"redband parrotfish",3,7
"2446",194,"redband parrotfish",4,3
"2447",194,"redband parrotfish",5,2
"2448",194,"roughhead blenny",1,5
"2449",194,"scrawled filefish",6,6
"2450",194,"sharpnose puffer",1,2
"2451",194,"sharpnose puffer",2,1
"2452",194,"slender filefish",2,1
"2453",194,"spotfin butterflyfish",2,1
"2454",194,"spotted goatfish",3,2
"2455",194,"spotted moray",6,2
"2456",194,"stoplight parrotfish",5,1
"2457",194,"striped parrotfish",1,1
"2458",194,"trumpetfish",5,1
"2459",194,"trumpetfish",6,1
"2460",194,"yellowhead wrasse",1,23
"2461",194,"yellowhead wrasse",2,15
"2462",194,"yellowhead wrasse",3,5
"2463",194,"yellowhead wrasse",4,1
"2464",195,"atlantic spadefish",5,8
"2465",195,"bicolor damselfish",1,3
"2466",195,"bicolor damselfish",2,8
"2467",195,"black hamlet",2,1
"2468",195,"black hamlet",3,1
"2469",195,"blue angelfish",5,2
"2470",195,"bluehead wrasse",2,39
"2471",195,"bluestriped grunt",4,2
"2472",195,"bluestriped grunt",5,3
"2473",195,"bridled goby",1,12
"2474",195,"bridled goby",2,2
"2475",195,"butter hamlet",2,2
"2476",195,"colon goby",1,9
"2477",195,"colon goby",2,3
"2478",195,"french angelfish",3,1
"2479",195,"french angelfish",4,1
"2480",195,"french grunt",4,2
"2481",195,"goldspot goby",1,9
"2482",195,"gray angelfish",4,1
"2483",195,"gray snapper",5,6
"2484",195,"greenblotch parrotfish",1,1
"2485",195,"littlehead porgy",4,3
"2486",195,"masked goby",1,36
"2487",195,"masked goby",2,1
"2488",195,"neon goby",1,4
"2489",195,"ocean surgeonfish",4,1
"2490",195,"redband parrotfish",1,8
"2491",195,"redband parrotfish",2,27
"2492",195,"redband parrotfish",3,2
"2493",195,"redband parrotfish",4,1
"2494",195,"redband parrotfish",5,2
"2495",195,"roughhead blenny",1,18
"2496",195,"sand diver",1,1
"2497",195,"sand diver",4,1
"2498",195,"sharpnose puffer",1,6
"2499",195,"sharpnose puffer",2,3
"2500",195,"slippery dick",2,3
"2501",195,"slippery dick",3,1
"2502",195,"stoplight parrotfish",1,2
"2503",195,"stoplight parrotfish",2,12
"2504",195,"stoplight parrotfish",3,2
"2505",195,"stoplight parrotfish",4,3
"2506",195,"stoplight parrotfish",5,1
"2507",195,"striped parrotfish",1,8
"2508",195,"striped parrotfish",2,22
"2509",195,"striped parrotfish",3,1
"2510",195,"striped parrotfish",4,1
"2511",195,"threespot damselfish",2,3
"2512",195,"tomtate",3,66
"2513",195,"tomtate",4,14
"2514",195,"trumpetfish",6,2
"2515",195,"white grunt",3,3
"2516",195,"white grunt",4,38
"2517",195,"white grunt",5,11
"2518",195,"yellowhead wrasse",2,5
"2519",195,"yellowhead wrasse",3,1
"2520",196,"beaugregory",1,1
"2521",196,"beaugregory",2,9
"2522",196,"blackhead blenny",1,1
"2523",196,"blue parrotfish",2,1
"2524",196,"bluehead wrasse",2,3
"2525",196,"bluestriped grunt",2,2
"2526",196,"bluestriped grunt",3,4
"2527",196,"bluestriped grunt",4,6
"2528",196,"bluestriped grunt",5,3
"2529",196,"bridled goby",1,4
"2530",196,"bridled goby",2,2
"2531",196,"butter hamlet",2,1
"2532",196,"colon goby",1,3
"2533",196,"doctorfish",3,1
"2534",196,"dusky damselfish",2,2
"2535",196,"french grunt",2,4
"2536",196,"french grunt",3,1
"2537",196,"goldspot goby",1,12
"2538",196,"gray angelfish",2,1
"2539",196,"gray angelfish",3,1
"2540",196,"harlequin bass",2,1
"2541",196,"highhat",1,1
"2542",196,"hogfish",5,1
"2543",196,"masked goby",1,17
"2544",196,"neon goby",1,28
"2545",196,"ocean surgeonfish",2,1
"2546",196,"orangespotted goby",2,1
"2547",196,"porkfish",1,1
"2548",196,"porkfish",2,1
"2549",196,"queen angelfish",4,1
"2550",196,"red grouper",4,1
"2551",196,"red grouper",6,1
"2552",196,"redband parrotfish",1,9
"2553",196,"redband parrotfish",2,15
"2554",196,"rosy blenny",2,1
"2555",196,"roughhead blenny",1,18
"2556",196,"saucereye porgy",5,1
"2557",196,"sharpnose puffer",1,2
"2558",196,"sharpnose puffer",2,2
"2559",196,"stoplight parrotfish",1,4
"2560",196,"stoplight parrotfish",2,9
"2561",196,"striped parrotfish",1,24
"2562",196,"striped parrotfish",2,54
"2563",196,"striped parrotfish",4,1
"2564",196,"threespot damselfish",2,8
"2565",196,"tomtate",1,18
"2566",196,"trumpetfish",6,1
"2567",196,"white grunt",1,2
"2568",196,"white grunt",2,72
"2569",196,"white grunt",3,25
"2570",196,"white grunt",4,14
"2571",196,"white grunt",5,5
"2572",197,"balloonfish",4,1
"2573",197,"beaugregory",2,1
"2574",197,"bicolor damselfish",1,38
"2575",197,"bicolor damselfish",2,35
"2576",197,"blue chromis",2,3
"2577",197,"blue chromis",3,2
"2578",197,"bluehead wrasse",1,45
"2579",197,"bluehead wrasse",2,44
"2580",197,"bluehead wrasse",3,2
"2581",197,"bluestriped grunt",3,4
"2582",197,"bluestriped grunt",4,4
"2583",197,"bridled goby",1,5
"2584",197,"bridled goby",2,1
"2585",197,"clown wrasse",2,2
"2586",197,"clown wrasse",3,1
"2587",197,"colon goby",1,6
"2588",197,"foureye butterflyfish",2,2
"2589",197,"french grunt",4,4
"2590",197,"goldspot goby",1,2
"2591",197,"greenblotch parrotfish",1,2
"2592",197,"greenblotch parrotfish",2,1
"2593",197,"harlequin bass",2,1
"2594",197,"longfin damselfish",2,3
"2595",197,"longspine squirrelfish",5,1
"2596",197,"masked goby",1,2
"2597",197,"ocean surgeonfish",3,9
"2598",197,"ocean surgeonfish",4,5
"2599",197,"princess parrotfish",2,1
"2600",197,"redband parrotfish",1,8
"2601",197,"redband parrotfish",2,5
"2602",197,"redband parrotfish",3,1
"2603",197,"redband parrotfish",4,5
"2604",197,"roughhead blenny",1,22
"2605",197,"sharpnose puffer",1,7
"2606",197,"sharpnose puffer",2,2
"2607",197,"slender filefish",2,1
"2608",197,"stoplight parrotfish",2,1
"2609",197,"stoplight parrotfish",6,1
"2610",197,"striped parrotfish",2,4
"2611",197,"striped parrotfish",3,9
"2612",197,"threespot damselfish",2,1
"2613",197,"trumpetfish",5,1
"2614",197,"white grunt",4,3
"2615",197,"yellowhead wrasse",1,12
"2616",197,"yellowhead wrasse",2,29
"2617",197,"yellowhead wrasse",3,8
"2618",197,"yellowhead wrasse",4,1
"2619",198,"beaugregory",2,1
"2620",198,"bicolor damselfish",1,21
"2621",198,"bicolor damselfish",2,27
"2622",198,"blue chromis",2,7
"2623",198,"blue tang",3,1
"2624",198,"blue tang",4,1
"2625",198,"blue tang",5,1
"2626",198,"bluehead wrasse",1,41
"2627",198,"bluehead wrasse",2,64
"2628",198,"bluehead wrasse",3,1
"2629",198,"bridled goby",1,1
"2630",198,"bridled goby",2,1
"2631",198,"brown chromis",3,2
"2632",198,"butter hamlet",2,1
"2633",198,"clown wrasse",2,2
"2634",198,"clown wrasse",3,1
"2635",198,"colon goby",1,2
"2636",198,"creole wrasse",2,2
"2637",198,"goldentail moray",5,1
"2638",198,"goldspot goby",1,43
"2639",198,"goldspot goby",2,1
"2640",198,"graysby",3,1
"2641",198,"graysby",5,1
"2642",198,"greenblotch parrotfish",1,5
"2643",198,"harlequin bass",1,1
"2644",198,"harlequin bass",2,1
"2645",198,"hogfish",5,2
"2646",198,"longfin damselfish",2,1
"2647",198,"masked goby",1,138
"2648",198,"ocean surgeonfish",4,10
"2649",198,"pallid goby",1,5
"2650",198,"princess parrotfish",2,5
"2651",198,"princess parrotfish",3,1
"2652",198,"princess parrotfish",4,1
"2653",198,"princess parrotfish",5,3
"2654",198,"queen angelfish",6,1
"2655",198,"redband parrotfish",1,8
"2656",198,"redband parrotfish",2,17
"2657",198,"redband parrotfish",3,2
"2658",198,"redband parrotfish",4,8
"2659",198,"redband parrotfish",5,1
"2660",198,"reef butterflyfish",1,1
"2661",198,"rock beauty",2,2
"2662",198,"rock beauty",4,2
"2663",198,"roughhead blenny",1,21
"2664",198,"scrawled filefish",6,1
"2665",198,"sharpnose puffer",1,12
"2666",198,"sharpnose puffer",2,5
"2667",198,"smooth trunkfish",4,1
"2668",198,"stoplight parrotfish",3,1
"2669",198,"striped parrotfish",1,5
"2670",198,"striped parrotfish",2,5
"2671",198,"striped parrotfish",3,1
"2672",198,"tobaccofish",1,1
"2673",198,"tobaccofish",2,1
"2674",198,"white grunt",2,1
"2675",198,"white grunt",3,1
"2676",198,"yellowhead wrasse",1,12
"2677",198,"yellowhead wrasse",2,14
"2678",198,"yellowhead wrasse",3,1
"2679",198,"yellowhead wrasse",4,1
"2680",199,"beaugregory",1,1
"2681",199,"beaugregory",2,9
"2682",199,"bicolor damselfish",1,2
"2683",199,"bicolor damselfish",2,4
"2684",199,"bluehead wrasse",1,1
"2685",199,"bluehead wrasse",2,3
"2686",199,"bluehead wrasse",3,1
"2687",199,"bluestriped grunt",3,12
"2688",199,"bluestriped grunt",4,16
"2689",199,"bluestriped grunt",5,1
"2690",199,"bridled goby",1,2
"2691",199,"bridled goby",2,2
"2692",199,"butter hamlet",2,1
"2693",199,"colon goby",1,1
"2694",199,"colon goby",2,2
"2695",199,"doctorfish",3,1
"2696",199,"doctorfish",4,1
"2697",199,"french grunt",2,10
"2698",199,"french grunt",3,6
"2699",199,"french grunt",4,1
"2700",199,"goldspot goby",1,5
"2701",199,"highhat",2,1
"2702",199,"highhat",3,2
"2703",199,"neon goby",1,3
"2704",199,"ocean surgeonfish",4,1
"2705",199,"redband parrotfish",1,10
"2706",199,"redband parrotfish",2,12
"2707",199,"redband parrotfish",3,1
"2708",199,"redband parrotfish",4,1
"2709",199,"roughhead blenny",1,9
"2710",199,"saucereye porgy",5,1
"2711",199,"sergeant major",2,3
"2712",199,"sharpnose puffer",1,1
"2713",199,"sharpnose puffer",2,2
"2714",199,"stoplight parrotfish",1,3
"2715",199,"stoplight parrotfish",2,5
"2716",199,"stoplight parrotfish",3,3
"2717",199,"stoplight parrotfish",4,7
"2718",199,"stoplight parrotfish",5,1
"2719",199,"striped parrotfish",1,22
"2720",199,"striped parrotfish",2,93
"2721",199,"striped parrotfish",3,10
"2722",199,"striped parrotfish",4,2
"2723",199,"threespot damselfish",2,7
"2724",199,"white grunt",2,17
"2725",199,"white grunt",3,71
"2726",199,"white grunt",4,26
"2727",199,"white grunt",5,10
"2728",200,"beaugregory",2,4
"2729",200,"bicolor damselfish",1,2
"2730",200,"bicolor damselfish",2,1
"2731",200,"blue tang",3,1
"2732",200,"bluehead wrasse",1,11
"2733",200,"bluehead wrasse",2,3
"2734",200,"bluestriped grunt",3,2
"2735",200,"bluestriped grunt",4,6
"2736",200,"bluestriped grunt",5,3
"2737",200,"bridled goby",1,8
"2738",200,"bridled goby",2,1
"2739",200,"butter hamlet",3,1
"2740",200,"colon goby",1,3
"2741",200,"colon goby",2,1
"2742",200,"dusky damselfish",1,1
"2743",200,"dusky damselfish",2,1
"2744",200,"french grunt",3,1
"2745",200,"goldspot goby",1,2
"2746",200,"gray angelfish",3,1
"2747",200,"gray angelfish",4,2
"2748",200,"gray angelfish",5,1
"2749",200,"hogfish",4,2
"2750",200,"hogfish",5,1
"2751",200,"masked goby",1,42
"2752",200,"neon goby",1,22
"2753",200,"red grouper",6,1
"2754",200,"redband parrotfish",1,7
"2755",200,"redband parrotfish",2,21
"2756",200,"redband parrotfish",3,4
"2757",200,"rosy blenny",2,1
"2758",200,"roughhead blenny",1,40
"2759",200,"sharpnose puffer",1,2
"2760",200,"sharpnose puffer",2,1
"2761",200,"slippery dick",2,1
"2762",200,"stoplight parrotfish",1,3
"2763",200,"stoplight parrotfish",2,9
"2764",200,"stoplight parrotfish",3,5
"2765",200,"striped parrotfish",1,5
"2766",200,"striped parrotfish",2,12
"2767",200,"striped parrotfish",3,7
"2768",200,"striped parrotfish",4,1
"2769",200,"threespot damselfish",1,1
"2770",200,"threespot damselfish",2,8
"2771",200,"trumpetfish",6,1
"2772",200,"white grunt",2,5
"2773",200,"white grunt",3,14
"2774",200,"white grunt",4,38
"2775",200,"white grunt",5,27
"2776",201,"beaugregory",2,2
"2777",201,"bicolor damselfish",1,25
"2778",201,"bicolor damselfish",2,30
"2779",201,"blue chromis",2,5
"2780",201,"blue chromis",3,1
"2781",201,"blue tang",3,2
"2782",201,"blue tang",4,4
"2783",201,"bluehead wrasse",1,21
"2784",201,"bluehead wrasse",2,86
"2785",201,"bluehead wrasse",3,4
"2786",201,"bridled goby",1,13
"2787",201,"bridled goby",2,1
"2788",201,"brown chromis",2,1
"2789",201,"brown chromis",3,1
"2790",201,"butter hamlet",2,3
"2791",201,"coney",5,1
"2792",201,"creole wrasse",1,4
"2793",201,"creole wrasse",2,16
"2794",201,"creole wrasse",3,3
"2795",201,"foureye butterflyfish",2,4
"2796",201,"french grunt",3,5
"2797",201,"goldentail moray",5,1
"2798",201,"goldentail moray",6,1
"2799",201,"goldspot goby",1,32
"2800",201,"goldspot goby",2,1
"2801",201,"graysby",4,1
"2802",201,"greenblotch parrotfish",1,7
"2803",201,"greenblotch parrotfish",2,4
"2804",201,"harlequin bass",2,1
"2805",201,"lantern bass",2,1
"2806",201,"masked goby",1,91
"2807",201,"ocean surgeonfish",3,3
"2808",201,"ocean surgeonfish",4,10
"2809",201,"ocean surgeonfish",5,1
"2810",201,"pallid goby",1,2
"2811",201,"pallid goby",2,2
"2812",201,"porkfish",5,1
"2813",201,"princess parrotfish",4,2
"2814",201,"red lizardfish",4,1
"2815",201,"redband parrotfish",1,7
"2816",201,"redband parrotfish",2,12
"2817",201,"redband parrotfish",3,3
"2818",201,"redband parrotfish",4,4
"2819",201,"redband parrotfish",5,4
"2820",201,"reef butterflyfish",2,2
"2821",201,"rock beauty",2,2
"2822",201,"roughhead blenny",1,20
"2823",201,"sharpnose puffer",1,4
"2824",201,"sharpnose puffer",2,2
"2825",201,"spanish hogfish",2,2
"2826",201,"stoplight parrotfish",6,1
"2827",201,"striped parrotfish",2,9
"2828",201,"striped parrotfish",4,1
"2829",201,"sunshinefish",1,1
"2830",201,"white grunt",4,1
"2831",201,"white grunt",5,1
"2832",201,"yellowhead wrasse",1,8
"2833",201,"yellowhead wrasse",2,20
"2834",201,"yellowhead wrasse",3,5
"2835",201,"yellowhead wrasse",4,1
"2836",202,"barred hamlet",2,1
"2837",202,"barred hamlet",3,1
"2838",202,"beaugregory",2,1
"2839",202,"bicolor damselfish",1,24
"2840",202,"bicolor damselfish",2,23
"2841",202,"blue chromis",2,6
"2842",202,"blue chromis",3,1
"2843",202,"blue tang",3,2
"2844",202,"blue tang",4,2
"2845",202,"bluehead wrasse",1,26
"2846",202,"bluehead wrasse",2,40
"2847",202,"bluehead wrasse",3,4
"2848",202,"bluelip parrotfish",2,3
"2849",202,"bridled goby",1,9
"2850",202,"butter hamlet",2,1
"2851",202,"clown wrasse",2,2
"2852",202,"colon goby",1,5
"2853",202,"creole wrasse",2,1
"2854",202,"creole wrasse",3,3
"2855",202,"foureye butterflyfish",2,6
"2856",202,"french angelfish",5,1
"2857",202,"goldspot goby",1,17
"2858",202,"graysby",3,1
"2859",202,"greenblotch parrotfish",1,3
"2860",202,"greenblotch parrotfish",2,1
"2861",202,"harlequin bass",2,2
"2862",202,"lantern bass",1,1
"2863",202,"masked goby",1,39
"2864",202,"ocean surgeonfish",4,2
"2865",202,"pallid goby",1,1
"2866",202,"pallid goby",2,2
"2867",202,"princess parrotfish",2,1
"2868",202,"redband parrotfish",1,5
"2869",202,"redband parrotfish",2,1
"2870",202,"redband parrotfish",3,2
"2871",202,"redband parrotfish",4,4
"2872",202,"redband parrotfish",5,1
"2873",202,"reef butterflyfish",2,1
"2874",202,"rock beauty",2,1
"2875",202,"roughhead blenny",1,16
"2876",202,"scrawled filefish",6,2
"2877",202,"sharpnose puffer",1,7
"2878",202,"sharpnose puffer",2,1
"2879",202,"slippery dick",1,1
"2880",202,"stoplight parrotfish",2,1
"2881",202,"striped parrotfish",2,1
"2882",202,"striped parrotfish",3,4
"2883",202,"yellowhead wrasse",1,10
"2884",202,"yellowhead wrasse",2,14
"2885",202,"yellowhead wrasse",3,10
"2886",202,"yellowhead wrasse",4,7
"2887",203,"beaugregory",2,1
"2888",203,"bicolor damselfish",1,2
"2889",203,"blue tang",2,1
"2890",203,"blue tang",3,4
"2891",203,"blue tang",4,3
"2892",203,"bluehead wrasse",1,2
"2893",203,"bluestriped grunt",2,24
"2894",203,"bluestriped grunt",3,19
"2895",203,"bluestriped grunt",4,128
"2896",203,"bluestriped grunt",5,29
"2897",203,"bridled goby",1,9
"2898",203,"butter hamlet",2,1
"2899",203,"doctorfish",3,2
"2900",203,"doctorfish",4,2
"2901",203,"doctorfish",5,1
"2902",203,"dusky damselfish",1,1
"2903",203,"dusky damselfish",2,17
"2904",203,"foureye butterflyfish",2,2
"2905",203,"french grunt",3,6
"2906",203,"glass blenny",1,1
