session,date_site,site,SVC_date,SVC_surveyor,SVC_dive_start,SVC_dive_end,SVC_sample_start,SVC_sample_end,SVC_total_sample_time,SVC_cylinder_rad,SVC_cylinder_area,SVC_temp_f,SVC_current,SVC_vis_ft,SVC_habitat,SVC_max_depth,SVC_min_depth,SVC_stat_depth,max_hard_relief,max_soft_relief,Sub < .2m,Sub .2-.5m,Sub .5-1m,Sub 1-1.5m,Sub > 1.5m,sand,hard-bottom,Rubble,Algae (<1cm),Algae (>1cm),sponge,octocoral,stony,other,period,species,SVC_abundance,SVC_mean_tl,SVC_min_tl,SVC_max_tl,L1,A1,L2,A2,L3,A3,L4,A4,L5,A5
176,2014-09-28_Ten 3A,Ten 3A,2014-09-28,Lizard,1240,1340,1253,1329,NA,7,153.93804,83,Mild,50,Continuous,33,28,28,1.2,1,20,60,15,5,0,0,95,5,10,20,20,45,5,0,2,greenblotch parrotfish,1,5,5,5,NA,NA,NA,NA,5,1,NA,NA,NA,NA
176,2014-09-28_Ten 3A,Ten 3A,2014-09-28,Lizard,1240,1340,1253,1329,NA,7,153.93804,83,Mild,50,Continuous,33,28,28,1.2,1,20,60,15,5,0,0,95,5,10,20,20,45,5,0,2,rock beauty,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
176,2014-09-28_Ten 3A,Ten 3A,2014-09-28,Lizard,1240,1340,1253,1329,NA,7,153.93804,83,Mild,50,Continuous,33,28,28,1.2,1,20,60,15,5,0,0,95,5,10,20,20,45,5,0,2,foureye butterflyfish,1,6,6,6,NA,NA,NA,NA,6,1,NA,NA,NA,NA
176,2014-09-28_Ten 3A,Ten 3A,2014-09-28,Lizard,1240,1340,1253,1329,NA,7,153.93804,83,Mild,50,Continuous,33,28,28,1.2,1,20,60,15,5,0,0,95,5,10,20,20,45,5,0,2,smooth trunkfish,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
176,2014-09-28_Ten 3A,Ten 3A,2014-09-28,Lizard,1240,1340,1253,1329,NA,7,153.93804,83,Mild,50,Continuous,33,28,28,1.2,1,20,60,15,5,0,0,95,5,10,20,20,45,5,0,2,yellowtail snapper,1,15,15,15,NA,NA,NA,NA,15,1,NA,NA,NA,NA
176,2014-09-28_Ten 3A,Ten 3A,2014-09-28,Lizard,1240,1340,1253,1329,NA,7,153.93804,83,Mild,50,Continuous,33,28,28,1.2,1,20,60,15,5,0,0,95,5,10,20,20,45,5,0,2,cocoa damselfish,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
176,2014-09-28_Ten 3A,Ten 3A,2014-09-28,Lizard,1240,1340,1253,1329,NA,7,153.93804,83,Mild,50,Continuous,33,28,28,1.2,1,20,60,15,5,0,0,95,5,10,20,20,45,5,0,2,cero,1,18,18,18,NA,NA,NA,NA,18,1,NA,NA,NA,NA
176,2014-09-28_Ten 3A,Ten 3A,2014-09-28,Lizard,1240,1340,1253,1329,NA,7,153.93804,83,Mild,50,Continuous,33,28,28,1.2,1,20,60,15,5,0,0,95,5,10,20,20,45,5,0,2,sharpnose puffer,1,2,2,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA
176,2014-09-28_Ten 3A,Ten 3A,2014-09-28,Lizard,1240,1340,1253,1329,NA,7,153.93804,83,Mild,50,Continuous,33,28,28,1.2,1,20,60,15,5,0,0,95,5,10,20,20,45,5,0,2,yellow goatfish,1,12,12,12,NA,NA,NA,NA,12,1,NA,NA,NA,NA
176,2014-09-28_Ten 3A,Ten 3A,2014-09-28,Lizard,1240,1340,1253,1329,NA,7,153.93804,83,Mild,50,Continuous,33,28,28,1.2,1,20,60,15,5,0,0,95,5,10,20,20,45,5,0,2,colon goby,1,3,3,3,NA,NA,NA,NA,3,1,NA,NA,NA,NA
176,2014-09-28_Ten 3A,Ten 3A,2014-09-28,Lizard,1240,1340,1253,1329,NA,7,153.93804,83,Mild,50,Continuous,33,28,28,1.2,1,20,60,15,5,0,0,95,5,10,20,20,45,5,0,2,gray angelfish,1,47,47,47,NA,NA,NA,NA,47,1,NA,NA,NA,NA
176,2014-09-28_Ten 3A,Ten 3A,2014-09-28,Lizard,1240,1340,1253,1329,NA,7,153.93804,83,Mild,50,Continuous,33,28,28,1.2,1,20,60,15,5,0,0,95,5,10,20,20,45,5,0,2,dog snapper,1,60,60,60,NA,NA,NA,NA,60,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,1,blackear wrasse,1,7,7,7,NA,NA,NA,NA,7,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,1,cocoa damselfish,1,7,7,7,NA,NA,NA,NA,7,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,1,redband parrotfish,1,7,7,7,NA,NA,NA,NA,7,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,1,queen angelfish,1,28,28,28,NA,NA,NA,NA,28,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,1,spotfin butterflyfish,1,7,7,7,NA,NA,NA,NA,7,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,1,blue angelfish,1,40,40,40,NA,NA,NA,NA,40,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,1,butter hamlet,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,1,hogfish,1,35,35,35,NA,NA,NA,NA,35,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,1,ocean surgeonfish,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,1,black grouper,1,65,65,65,NA,NA,NA,NA,65,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,2,graysby,1,13,13,13,NA,NA,NA,NA,13,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,2,puddingwife,1,11,11,11,NA,NA,NA,NA,11,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,2,yellowtail damselfish,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,2,stoplight parrotfish,1,6,6,6,NA,NA,NA,NA,6,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,2,sharpnose puffer,1,4,4,4,NA,NA,NA,NA,4,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,2,orangespotted filefish,1,6,6,6,NA,NA,NA,NA,6,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,2,gray angelfish,1,34,34,34,NA,NA,NA,NA,34,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,2,blackfin snapper,1,10,10,10,NA,NA,NA,NA,10,1,NA,NA,NA,NA
177,2014-09-28_Ten 5A,Ten 5A,2014-09-28,Lizard,1050,1145,1102,1136,NA,7,153.93804,84,None,60,Continuous,34,27,28,0.3,1,60,30,10,0,0,0,95,5,20,40,17,20,3,0,2,french angelfish,1,47,47,47,NA,NA,NA,NA,47,1,NA,NA,NA,NA
178,2014-09-14_Conch 3A,Conch 3A,2014-09-14,Ellie Splain,1008,1045,1012,1017,NA,7,153.93804,84,Mild,70,Continuous,55,40,42,1.5,1.1,20,30,30,15,5,15,85,0,30,0,20,30,20,0,1,rock beauty,1,22,22,22,NA,NA,NA,NA,22,1,NA,NA,NA,NA
178,2014-09-14_Conch 3A,Conch 3A,2014-09-14,Ellie Splain,1008,1045,1012,1017,NA,7,153.93804,84,Mild,70,Continuous,55,40,42,1.5,1.1,20,30,30,15,5,15,85,0,30,0,20,30,20,0,1,bluestriped grunt,1,20,20,20,NA,NA,NA,NA,20,1,NA,NA,NA,NA
178,2014-09-14_Conch 3A,Conch 3A,2014-09-14,Ellie Splain,1008,1045,1012,1017,NA,7,153.93804,84,Mild,70,Continuous,55,40,42,1.5,1.1,20,30,30,15,5,15,85,0,30,0,20,30,20,0,1,princess parrotfish,1,25,25,25,NA,NA,NA,NA,25,1,NA,NA,NA,NA
178,2014-09-14_Conch 3A,Conch 3A,2014-09-14,Ellie Splain,1008,1045,1012,1017,NA,7,153.93804,84,Mild,70,Continuous,55,40,42,1.5,1.1,20,30,30,15,5,15,85,0,30,0,20,30,20,0,1,spotted trunkfish,1,10,10,10,NA,NA,NA,NA,10,1,NA,NA,NA,NA
178,2014-09-14_Conch 3A,Conch 3A,2014-09-14,Ellie Splain,1008,1045,1012,1017,NA,7,153.93804,84,Mild,70,Continuous,55,40,42,1.5,1.1,20,30,30,15,5,15,85,0,30,0,20,30,20,0,1,gray angelfish,1,25,25,25,NA,NA,NA,NA,25,1,NA,NA,NA,NA
178,2014-09-14_Conch 3A,Conch 3A,2014-09-14,Ellie Splain,1008,1045,1012,1017,NA,7,153.93804,84,Mild,70,Continuous,55,40,42,1.5,1.1,20,30,30,15,5,15,85,0,30,0,20,30,20,0,1,trumpetfish,1,35,35,35,NA,NA,NA,NA,35,1,NA,NA,NA,NA
178,2014-09-14_Conch 3A,Conch 3A,2014-09-14,Ellie Splain,1008,1045,1012,1017,NA,7,153.93804,84,Mild,70,Continuous,55,40,42,1.5,1.1,20,30,30,15,5,15,85,0,30,0,20,30,20,0,1,harlequin bass,1,9,9,9,NA,NA,NA,NA,9,1,NA,NA,NA,NA
179,2014-09-14_Conch 4B,Conch 4B,2014-09-14,Ellie Splain,1200,NA,1204,1209,NA,7,153.93804,84,Mild,60,Continuous,46,42,41,1,0.8,30,50,20,0,0,10,90,0,50,0,15,20,15,0,1,harlequin bass,1,11,11,11,NA,NA,NA,NA,11,1,NA,NA,NA,NA
179,2014-09-14_Conch 4B,Conch 4B,2014-09-14,Ellie Splain,1200,NA,1204,1209,NA,7,153.93804,84,Mild,60,Continuous,46,42,41,1,0.8,30,50,20,0,0,10,90,0,50,0,15,20,15,0,1,butter hamlet,1,12,12,12,NA,NA,NA,NA,12,1,NA,NA,NA,NA
179,2014-09-14_Conch 4B,Conch 4B,2014-09-14,Ellie Splain,1200,NA,1204,1209,NA,7,153.93804,84,Mild,60,Continuous,46,42,41,1,0.8,30,50,20,0,0,10,90,0,50,0,15,20,15,0,1,reef butterflyfish,1,10,10,10,NA,NA,NA,NA,10,1,NA,NA,NA,NA
179,2014-09-14_Conch 4B,Conch 4B,2014-09-14,Ellie Splain,1200,NA,1204,1209,NA,7,153.93804,84,Mild,60,Continuous,46,42,41,1,0.8,30,50,20,0,0,10,90,0,50,0,15,20,15,0,1,smooth trunkfish,1,15,15,15,NA,NA,NA,NA,15,1,NA,NA,NA,NA
180,2014-09-14_Conch 6A,Conch 6A,2014-09-14,Ellie Splain,1345,NA,1348,1353,NA,7,153.93804,84,Moderate,60,Continuous,45,42,42,0.5,0.8,40,30,30,0,0,5,95,0,40,0,20,30,10,0,1,hogfish,1,25,25,25,NA,NA,NA,NA,25,1,NA,NA,NA,NA
180,2014-09-14_Conch 6A,Conch 6A,2014-09-14,Ellie Splain,1345,NA,1348,1353,NA,7,153.93804,84,Moderate,60,Continuous,45,42,42,0.5,0.8,40,30,30,0,0,5,95,0,40,0,20,30,10,0,1,queen parrotfish,1,25,25,25,NA,NA,NA,NA,25,1,NA,NA,NA,NA
180,2014-09-14_Conch 6A,Conch 6A,2014-09-14,Ellie Splain,1345,NA,1348,1353,NA,7,153.93804,84,Moderate,60,Continuous,45,42,42,0.5,0.8,40,30,30,0,0,5,95,0,40,0,20,30,10,0,1,harlequin bass,1,9,9,9,NA,NA,NA,NA,9,1,NA,NA,NA,NA
180,2014-09-14_Conch 6A,Conch 6A,2014-09-14,Ellie Splain,1345,NA,1348,1353,NA,7,153.93804,84,Moderate,60,Continuous,45,42,42,0.5,0.8,40,30,30,0,0,5,95,0,40,0,20,30,10,0,1,graysby,1,18,18,18,NA,NA,NA,NA,18,1,NA,NA,NA,NA
180,2014-09-14_Conch 6A,Conch 6A,2014-09-14,Ellie Splain,1345,NA,1348,1353,NA,7,153.93804,84,Moderate,60,Continuous,45,42,42,0.5,0.8,40,30,30,0,0,5,95,0,40,0,20,30,10,0,1,butter hamlet,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
180,2014-09-14_Conch 6A,Conch 6A,2014-09-14,Ellie Splain,1345,NA,1348,1353,NA,7,153.93804,84,Moderate,60,Continuous,45,42,42,0.5,0.8,40,30,30,0,0,5,95,0,40,0,20,30,10,0,1,trumpetfish,1,40,40,40,NA,NA,NA,NA,40,1,NA,NA,NA,NA
180,2014-09-14_Conch 6A,Conch 6A,2014-09-14,Ellie Splain,1345,NA,1348,1353,NA,7,153.93804,84,Moderate,60,Continuous,45,42,42,0.5,0.8,40,30,30,0,0,5,95,0,40,0,20,30,10,0,1,rock beauty,1,11,11,11,NA,NA,NA,NA,11,1,NA,NA,NA,NA
182,2014-09-29_KL-P2,KL-P2,2014-09-29,Ellie Splain,1524,1545,1528,1533,NA,3,28.27433388,84,Mild,15,Patch,17,15,14,0.7,0.5,0,70,30,0,0,30,70,0,15,0,10,10,65,0,1,gray snapper,1,25,25,25,NA,NA,NA,NA,25,1,NA,NA,NA,NA
182,2014-09-29_KL-P2,KL-P2,2014-09-29,Ellie Splain,1524,1545,1528,1533,NA,3,28.27433388,84,Mild,15,Patch,17,15,14,0.7,0.5,0,70,30,0,0,30,70,0,15,0,10,10,65,0,1,gray angelfish,1,30,30,30,NA,NA,NA,NA,30,1,NA,NA,NA,NA
182,2014-09-29_KL-P2,KL-P2,2014-09-29,Ellie Splain,1524,1545,1528,1533,NA,3,28.27433388,84,Mild,15,Patch,17,15,14,0.7,0.5,0,70,30,0,0,30,70,0,15,0,10,10,65,0,1,gray triggerfish,1,25,25,25,NA,NA,NA,NA,25,1,NA,NA,NA,NA
182,2014-09-29_KL-P2,KL-P2,2014-09-29,Ellie Splain,1524,1545,1528,1533,NA,3,28.27433388,84,Mild,15,Patch,17,15,14,0.7,0.5,0,70,30,0,0,30,70,0,15,0,10,10,65,0,1,puddingwife,1,6,6,6,NA,NA,NA,NA,6,1,NA,NA,NA,NA
182,2014-09-29_KL-P2,KL-P2,2014-09-29,Ellie Splain,1524,1545,1528,1533,NA,3,28.27433388,84,Mild,15,Patch,17,15,14,0.7,0.5,0,70,30,0,0,30,70,0,15,0,10,10,65,0,1,queen angelfish,1,10,10,10,NA,NA,NA,NA,10,1,NA,NA,NA,NA
185,2015-03-16_BISC-P12a,BISC-P12a,2015-03-16,Elizabeth Underwood,1536,1605,1539,1558,NA,3,28.27433388,78,None,10,Patch,14,8,10,0.5,1.5,20,10,65,5,0,0,100,0,15,0,5,75,5,0,1,redband parrotfish,1,7,7,7,NA,NA,NA,NA,7,1,NA,NA,NA,NA
185,2015-03-16_BISC-P12a,BISC-P12a,2015-03-16,Elizabeth Underwood,1536,1605,1539,1558,NA,3,28.27433388,78,None,10,Patch,14,8,10,0.5,1.5,20,10,65,5,0,0,100,0,15,0,5,75,5,0,1,cocoa damselfish,1,5,5,5,NA,NA,NA,NA,5,1,NA,NA,NA,NA
185,2015-03-16_BISC-P12a,BISC-P12a,2015-03-16,Elizabeth Underwood,1536,1605,1539,1558,NA,3,28.27433388,78,None,10,Patch,14,8,10,0.5,1.5,20,10,65,5,0,0,100,0,15,0,5,75,5,0,1,gray angelfish,1,35,35,35,NA,NA,NA,NA,35,1,NA,NA,NA,NA
185,2015-03-16_BISC-P12a,BISC-P12a,2015-03-16,Elizabeth Underwood,1536,1605,1539,1558,NA,3,28.27433388,78,None,10,Patch,14,8,10,0.5,1.5,20,10,65,5,0,0,100,0,15,0,5,75,5,0,1,graysby,1,12,12,12,NA,NA,NA,NA,12,1,NA,NA,NA,NA
185,2015-03-16_BISC-P12a,BISC-P12a,2015-03-16,Elizabeth Underwood,1536,1605,1539,1558,NA,3,28.27433388,78,None,10,Patch,14,8,10,0.5,1.5,20,10,65,5,0,0,100,0,15,0,5,75,5,0,1,threespot damselfish,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
185,2015-03-16_BISC-P12a,BISC-P12a,2015-03-16,Elizabeth Underwood,1536,1605,1539,1558,NA,3,28.27433388,78,None,10,Patch,14,8,10,0.5,1.5,20,10,65,5,0,0,100,0,15,0,5,75,5,0,2,bluehead wrasse,1,6,6,6,NA,NA,NA,NA,6,1,NA,NA,NA,NA
185,2015-03-16_BISC-P12a,BISC-P12a,2015-03-16,Elizabeth Underwood,1536,1605,1539,1558,NA,3,28.27433388,78,None,10,Patch,14,8,10,0.5,1.5,20,10,65,5,0,0,100,0,15,0,5,75,5,0,2,midnight parrotfish,1,30,30,30,NA,NA,NA,NA,30,1,NA,NA,NA,NA
185,2015-03-16_BISC-P12a,BISC-P12a,2015-03-16,Elizabeth Underwood,1536,1605,1539,1558,NA,3,28.27433388,78,None,10,Patch,14,8,10,0.5,1.5,20,10,65,5,0,0,100,0,15,0,5,75,5,0,2,butter hamlet,1,9,9,9,NA,NA,NA,NA,9,1,NA,NA,NA,NA
185,2015-03-16_BISC-P12a,BISC-P12a,2015-03-16,Elizabeth Underwood,1536,1605,1539,1558,NA,3,28.27433388,78,None,10,Patch,14,8,10,0.5,1.5,20,10,65,5,0,0,100,0,15,0,5,75,5,0,2,blue angelfish,1,13,13,13,NA,NA,NA,NA,13,1,NA,NA,NA,NA
185,2015-03-16_BISC-P12a,BISC-P12a,2015-03-16,Elizabeth Underwood,1536,1605,1539,1558,NA,3,28.27433388,78,None,10,Patch,14,8,10,0.5,1.5,20,10,65,5,0,0,100,0,15,0,5,75,5,0,2,gray snapper,1,22,22,22,NA,NA,NA,NA,22,1,NA,NA,NA,NA
186,2015-03-16_BISC-P13a,BISC-P13a,2015-03-16,Elizabeth Underwood,1417,1440,1421,1438,NA,5,78.53981634,78,None,15,Patch,26,6,7,0.5,1,20,30,50,0,0,0,95,5,5,5,5,80,5,0,1,sharpnose puffer,1,6,6,6,NA,NA,NA,NA,6,1,NA,NA,NA,NA
186,2015-03-16_BISC-P13a,BISC-P13a,2015-03-16,Elizabeth Underwood,1417,1440,1421,1438,NA,5,78.53981634,78,None,15,Patch,26,6,7,0.5,1,20,30,50,0,0,0,95,5,5,5,5,80,5,0,1,bluehead wrasse,1,3,3,3,NA,NA,NA,NA,3,1,NA,NA,NA,NA
186,2015-03-16_BISC-P13a,BISC-P13a,2015-03-16,Elizabeth Underwood,1417,1440,1421,1438,NA,5,78.53981634,78,None,15,Patch,26,6,7,0.5,1,20,30,50,0,0,0,95,5,5,5,5,80,5,0,1,white grunt,1,20,20,20,NA,NA,NA,NA,20,1,NA,NA,NA,NA
186,2015-03-16_BISC-P13a,BISC-P13a,2015-03-16,Elizabeth Underwood,1417,1440,1421,1438,NA,5,78.53981634,78,None,15,Patch,26,6,7,0.5,1,20,30,50,0,0,0,95,5,5,5,5,80,5,0,1,cocoa damselfish,1,5,5,5,NA,NA,NA,NA,5,1,NA,NA,NA,NA
186,2015-03-16_BISC-P13a,BISC-P13a,2015-03-16,Elizabeth Underwood,1417,1440,1421,1438,NA,5,78.53981634,78,None,15,Patch,26,6,7,0.5,1,20,30,50,0,0,0,95,5,5,5,5,80,5,0,1,schoolmaster snapper,1,20,20,20,NA,NA,NA,NA,20,1,NA,NA,NA,NA
186,2015-03-16_BISC-P13a,BISC-P13a,2015-03-16,Elizabeth Underwood,1417,1440,1421,1438,NA,5,78.53981634,78,None,15,Patch,26,6,7,0.5,1,20,30,50,0,0,0,95,5,5,5,5,80,5,0,1,chub sp.,1,30,30,30,NA,NA,NA,NA,30,1,NA,NA,NA,NA
186,2015-03-16_BISC-P13a,BISC-P13a,2015-03-16,Elizabeth Underwood,1417,1440,1421,1438,NA,5,78.53981634,78,None,15,Patch,26,6,7,0.5,1,20,30,50,0,0,0,95,5,5,5,5,80,5,0,2,graysby,1,20,20,20,NA,NA,NA,NA,20,1,NA,NA,NA,NA
186,2015-03-16_BISC-P13a,BISC-P13a,2015-03-16,Elizabeth Underwood,1417,1440,1421,1438,NA,5,78.53981634,78,None,15,Patch,26,6,7,0.5,1,20,30,50,0,0,0,95,5,5,5,5,80,5,0,2,bicolor damselfish,1,6,6,6,NA,NA,NA,NA,6,1,NA,NA,NA,NA
186,2015-03-16_BISC-P13a,BISC-P13a,2015-03-16,Elizabeth Underwood,1417,1440,1421,1438,NA,5,78.53981634,78,None,15,Patch,26,6,7,0.5,1,20,30,50,0,0,0,95,5,5,5,5,80,5,0,2,gray angelfish,1,25,25,25,NA,NA,NA,NA,25,1,NA,NA,NA,NA
186,2015-03-16_BISC-P13a,BISC-P13a,2015-03-16,Elizabeth Underwood,1417,1440,1421,1438,NA,5,78.53981634,78,None,15,Patch,26,6,7,0.5,1,20,30,50,0,0,0,95,5,5,5,5,80,5,0,2,blue tang,1,15,15,15,NA,NA,NA,NA,15,1,NA,NA,NA,NA
186,2015-03-16_BISC-P13a,BISC-P13a,2015-03-16,Elizabeth Underwood,1417,1440,1421,1438,NA,5,78.53981634,78,None,15,Patch,26,6,7,0.5,1,20,30,50,0,0,0,95,5,5,5,5,80,5,0,2,ocean surgeonfish,1,12,12,12,NA,NA,NA,NA,12,1,NA,NA,NA,NA
186,2015-03-16_BISC-P13a,BISC-P13a,2015-03-16,Elizabeth Underwood,1417,1440,1421,1438,NA,5,78.53981634,78,None,15,Patch,26,6,7,0.5,1,20,30,50,0,0,0,95,5,5,5,5,80,5,0,2,puddingwife,1,8,8,8,NA,NA,NA,NA,8,1,NA,NA,NA,NA
187,2015-03-16_BISC-W13,BISC-W13,2015-03-16,Elizabeth Underwood,1030,1115,1036,1110,NA,7.5,176.7145868,75,Mild,50,Continuous,55,50,52,0.7,1,50,35,15,0,0,60,40,0,20,5,30,40,5,0,1,blue tang,1,13,13,13,NA,NA,NA,NA,13,1,NA,NA,NA,NA
187,2015-03-16_BISC-W13,BISC-W13,2015-03-16,Elizabeth Underwood,1030,1115,1036,1110,NA,7.5,176.7145868,75,Mild,50,Continuous,55,50,52,0.7,1,50,35,15,0,0,60,40,0,20,5,30,40,5,0,1,white grunt,1,26,26,26,NA,NA,NA,NA,26,1,NA,NA,NA,NA
187,2015-03-16_BISC-W13,BISC-W13,2015-03-16,Elizabeth Underwood,1030,1115,1036,1110,NA,7.5,176.7145868,75,Mild,50,Continuous,55,50,52,0.7,1,50,35,15,0,0,60,40,0,20,5,30,40,5,0,1,cero,1,45,45,45,NA,NA,NA,NA,45,1,NA,NA,NA,NA
187,2015-03-16_BISC-W13,BISC-W13,2015-03-16,Elizabeth Underwood,1030,1115,1036,1110,NA,7.5,176.7145868,75,Mild,50,Continuous,55,50,52,0.7,1,50,35,15,0,0,60,40,0,20,5,30,40,5,0,1,coney,1,25,25,25,NA,NA,NA,NA,25,1,NA,NA,NA,NA
187,2015-03-16_BISC-W13,BISC-W13,2015-03-16,Elizabeth Underwood,1030,1115,1036,1110,NA,7.5,176.7145868,75,Mild,50,Continuous,55,50,52,0.7,1,50,35,15,0,0,60,40,0,20,5,30,40,5,0,2,spotted goatfish,1,18,18,18,NA,NA,NA,NA,18,1,NA,NA,NA,NA
187,2015-03-16_BISC-W13,BISC-W13,2015-03-16,Elizabeth Underwood,1030,1115,1036,1110,NA,7.5,176.7145868,75,Mild,50,Continuous,55,50,52,0.7,1,50,35,15,0,0,60,40,0,20,5,30,40,5,0,2,trumpetfish,1,22,22,22,NA,NA,NA,NA,22,1,NA,NA,NA,NA
187,2015-03-16_BISC-W13,BISC-W13,2015-03-16,Elizabeth Underwood,1030,1115,1036,1110,NA,7.5,176.7145868,75,Mild,50,Continuous,55,50,52,0.7,1,50,35,15,0,0,60,40,0,20,5,30,40,5,0,2,reef butterflyfish,1,11,11,11,NA,NA,NA,NA,11,1,NA,NA,NA,NA
187,2015-03-16_BISC-W13,BISC-W13,2015-03-16,Elizabeth Underwood,1030,1115,1036,1110,NA,7.5,176.7145868,75,Mild,50,Continuous,55,50,52,0.7,1,50,35,15,0,0,60,40,0,20,5,30,40,5,0,2,squirrelfish,1,25,25,25,NA,NA,NA,NA,25,1,NA,NA,NA,NA
187,2015-03-16_BISC-W13,BISC-W13,2015-03-16,Elizabeth Underwood,1030,1115,1036,1110,NA,7.5,176.7145868,75,Mild,50,Continuous,55,50,52,0.7,1,50,35,15,0,0,60,40,0,20,5,30,40,5,0,2,blue angelfish,1,45,45,45,NA,NA,NA,NA,45,1,NA,NA,NA,NA
187,2015-03-16_BISC-W13,BISC-W13,2015-03-16,Elizabeth Underwood,1030,1115,1036,1110,NA,7.5,176.7145868,75,Mild,50,Continuous,55,50,52,0.7,1,50,35,15,0,0,60,40,0,20,5,30,40,5,0,2,porkfish,1,25,25,25,NA,NA,NA,NA,25,1,NA,NA,NA,NA
